source,listing_type,title,price,location,bedrooms,url,scraped_at,bedroom_label,price_no,price_normalized,price_per_bedroom,avg_price,avg_price_per_bedroom,count
PigiaMe,Sale,Kiambu Road – Modern 4-Bedroom Home with 2 DSQ for Sale,"KSh 35,000,000","Kiambu Road, Nairobi",4.0,https://www.pigiame.co.ke/listings/kiambu-road-modern-4-bedroom-home-with-2-dsq-for-sale-6534217,2026-02-17T14:52:24.909562,4 Bedrooms,35000000.0,35000000.0,8750000.0,20782352.94117647,7195588.235294118,9.0
PigiaMe,Sale,Kiambu Road – Modern 4-Bedroom Home with 2 DSQ for Sale,"KSh 35,000,000","Kiambu Road, Nairobi",4.0,https://www.pigiame.co.ketel:+254711223669,2026-02-17T14:52:24.911604,4 Bedrooms,35000000.0,35000000.0,8750000.0,20782352.94117647,7195588.235294118,9.0
PigiaMe,Sale,Kiambu Road – Modern 4-Bedroom Home with 2 DSQ for Sale,"KSh 35,000,000","Kiambu Road, Nairobi",4.0,,2026-02-17T14:52:24.912697,4 Bedrooms,35000000.0,35000000.0,8750000.0,20782352.94117647,7195588.235294118,9.0
PigiaMe,Sale,4 Bed Villa with En Suite at Njathaini Road,"KSh 30,000,000","Kiambu Road, Nairobi",4.0,https://www.pigiame.co.ke/listings/4-bed-villa-with-en-suite-at-njathaini-road-6527680,2026-02-17T14:52:33.099358,4 Bedrooms,30000000.0,30000000.0,7500000.0,20782352.94117647,7195588.235294118,9.0
PigiaMe,Sale,4 Bed Villa with En Suite at Njathaini Road,"KSh 30,000,000","Kiambu Road, Nairobi",4.0,,2026-02-17T14:52:33.104807,4 Bedrooms,30000000.0,30000000.0,7500000.0,20782352.94117647,7195588.235294118,9.0
PigiaMe,Sale,4 Bed House with En Suite in Karen,"KSh 80,000,000","Karen, Nairobi",4.0,https://www.pigiame.co.ke/listings/4-bed-house-with-en-suite-in-karen-6544194,2026-02-17T14:52:33.188766,4 Bedrooms,80000000.0,80000000.0,20000000.0,65763636.36363637,11701196.581196582,24.0
PigiaMe,Sale,4 Bed House with En Suite in Karen,"KSh 80,000,000","Karen, Nairobi",4.0,,2026-02-17T14:52:33.192841,4 Bedrooms,80000000.0,80000000.0,20000000.0,65763636.36363637,11701196.581196582,24.0
PigiaMe,Sale,3 bedroom house for sale in Ongata rongai,"KSh 5,400,000","Ongata Rongai, Nairobi",3.0,https://www.pigiame.co.ke/listings/3-bedroom-house-for-sale-in-ongata-rongai-3656465,2026-02-17T14:52:33.245995,3 Bedrooms,5400000.0,5400000.0,1800000.0,24960000.0,1800000.0,3.0
PigiaMe,Sale,3 bedroom house for sale in Ongata rongai,"KSh 5,400,000","Ongata Rongai, Nairobi",3.0,,2026-02-17T14:52:33.249239,3 Bedrooms,5400000.0,5400000.0,1800000.0,24960000.0,1800000.0,3.0
PigiaMe,Sale,3 bedroom villa for sale in Kitengela,"KSh 7,500,000","Kitengela, Nairobi",3.0,https://www.pigiame.co.ke/listings/3-bedroom-villa-for-sale-in-kitengela-2498863,2026-02-17T14:52:33.287562,3 Bedrooms,7500000.0,7500000.0,2500000.0,10161538.461538462,2902564.102564103,7.0
PigiaMe,Sale,3 bedroom villa for sale in Kitengela,"KSh 7,500,000","Kitengela, Nairobi",3.0,https://www.pigiame.co.ketel:+254734315336,2026-02-17T14:52:33.289933,3 Bedrooms,7500000.0,7500000.0,2500000.0,10161538.461538462,2902564.102564103,7.0
PigiaMe,Sale,3 bedroom villa for sale in Kitengela,"KSh 7,500,000","Kitengela, Nairobi",3.0,,2026-02-17T14:52:33.291230,3 Bedrooms,7500000.0,7500000.0,2500000.0,10161538.461538462,2902564.102564103,7.0
PigiaMe,Sale,4 bedroom house for sale in Nyari,"KSh 85,000,000","Nyari, Nairobi",4.0,https://www.pigiame.co.ke/listings/4-bedroom-house-for-sale-in-nyari-2500056,2026-02-17T14:52:33.339157,4 Bedrooms,85000000.0,85000000.0,21250000.0,45296923.07692308,8592142.857142856,7.0
PigiaMe,Sale,4 bedroom house for sale in Nyari,"KSh 85,000,000","Nyari, Nairobi",4.0,https://www.pigiame.co.ketel:+254717575738,2026-02-17T14:52:33.341310,4 Bedrooms,85000000.0,85000000.0,21250000.0,45296923.07692308,8592142.857142856,7.0
PigiaMe,Sale,4 bedroom house for sale in Nyari,"KSh 85,000,000","Nyari, Nairobi",4.0,,2026-02-17T14:52:33.342329,4 Bedrooms,85000000.0,85000000.0,21250000.0,45296923.07692308,8592142.857142856,7.0
PigiaMe,Sale,4 Bed Villa with Garden in Ngong,"KSh 13,500,000","Ngong, Nairobi",4.0,https://www.pigiame.co.ke/listings/4-bed-villa-with-garden-in-ngong-5435497,2026-02-17T14:52:40.312651,4 Bedrooms,13500000.0,13500000.0,3375000.0,15750000.0,3487500.0,2.0
PigiaMe,Sale,4 Bed Villa with Garden in Ngong,"KSh 13,500,000","Ngong, Nairobi",4.0,,2026-02-17T14:52:40.316030,4 Bedrooms,13500000.0,13500000.0,3375000.0,15750000.0,3487500.0,2.0
PigiaMe,Sale,7 Bed Villa with En Suite in Ridgeways,"KSh 95,000,000","Ridgeways, Fourways Junction, Nairobi",7.0,https://www.pigiame.co.ke/listings/7-bed-villa-with-en-suite-in-ridgeways-6565323,2026-02-17T14:52:40.363400,7 Bedrooms,95000000.0,95000000.0,13571428.57142857,63433333.333333336,9072619.047619047,3.0
PigiaMe,Sale,7 Bed Villa with En Suite in Ridgeways,"KSh 95,000,000","Ridgeways, Fourways Junction, Nairobi",7.0,,2026-02-17T14:52:40.369120,7 Bedrooms,95000000.0,95000000.0,13571428.57142857,63433333.333333336,9072619.047619047,3.0
PigiaMe,Sale,3 Bed House with En Suite in Thindigua,"KSh 68,000,000","Garden Estate, Nairobi",3.0,https://www.pigiame.co.ke/listings/3-bed-house-with-en-suite-in-thindigua-6568801,2026-02-17T14:52:40.417481,3 Bedrooms,68000000.0,68000000.0,22666666.666666668,68000000.0,22666666.666666668,1.0
PigiaMe,Sale,3 Bed House with En Suite in Thindigua,"KSh 68,000,000","Garden Estate, Nairobi",3.0,,2026-02-17T14:52:40.420573,3 Bedrooms,68000000.0,68000000.0,22666666.666666668,68000000.0,22666666.666666668,1.0
PigiaMe,Sale,4 Bed House with Garden at Kitengela,"KSh 5,800,000","Kitengela, Nairobi",4.0,https://www.pigiame.co.ke/listings/4-bed-house-with-garden-at-kitengela-5699102,2026-02-17T14:52:40.533304,4 Bedrooms,5800000.0,5800000.0,1450000.0,10161538.461538462,2902564.102564103,7.0
PigiaMe,Sale,4 Bed House with Garden at Kitengela,"KSh 5,800,000","Kitengela, Nairobi",4.0,,2026-02-17T14:52:40.537679,4 Bedrooms,5800000.0,5800000.0,1450000.0,10161538.461538462,2902564.102564103,7.0
PigiaMe,Sale,3 Bed House with En Suite in Kitengela,"KSh 9,000,000","Kitengela, Nairobi",3.0,https://www.pigiame.co.ke/listings/3-bed-house-with-en-suite-in-kitengela-6359965,2026-02-17T14:52:40.591247,3 Bedrooms,9000000.0,9000000.0,3000000.0,10161538.461538462,2902564.102564103,7.0
PigiaMe,Sale,3 Bed House with En Suite in Kitengela,"KSh 9,000,000","Kitengela, Nairobi",3.0,,2026-02-17T14:52:40.595200,3 Bedrooms,9000000.0,9000000.0,3000000.0,10161538.461538462,2902564.102564103,7.0
PigiaMe,Sale,4 Bed House with En Suite at Mirema Rd,"KSh 35,000,000","Zimmerman, Mirema, Nairobi",4.0,https://www.pigiame.co.ke/listings/4-bed-house-with-en-suite-at-mirema-rd-6354239,2026-02-17T14:52:40.661002,4 Bedrooms,35000000.0,35000000.0,8750000.0,35000000.0,8750000.0,1.0
PigiaMe,Sale,4 Bed House with En Suite at Mirema Rd,"KSh 35,000,000","Zimmerman, Mirema, Nairobi",4.0,,2026-02-17T14:52:40.665316,4 Bedrooms,35000000.0,35000000.0,8750000.0,35000000.0,8750000.0,1.0
PigiaMe,Sale,6 Bed Villa with En Suite in Lavington,"KSh 121,000,000","Lavington, Nairobi",6.0,https://www.pigiame.co.ke/listings/6-bed-villa-with-en-suite-in-lavington-5761807,2026-02-17T14:52:40.715917,6 Bedrooms,121000000.0,121000000.0,20166666.666666668,34062560.0,7497613.8211382115,69.0
PigiaMe,Sale,Silver,"KSh 4,000,000","Westlands, Nairobi",1.0,https://www.pigiame.co.ke/listings/1-bed-apartment-with-en-suite-in-westlands-area-6604344,2026-02-17T14:52:48.816027,1 Bedrooms,4000000.0,4000000.0,4000000.0,24555245.28301887,6446241.239892184,54.0
PigiaMe,Sale,1 Bed Apartment with En Suite in Westlands Area,"KSh 4,000,000","Westlands, Nairobi",1.0,,2026-02-17T14:52:48.820295,1 Bedrooms,4000000.0,4000000.0,4000000.0,24555245.28301887,6446241.239892184,54.0
PigiaMe,Sale,Silver,"KSh 3,000,000","Kilimani, Nairobi",1.0,https://www.pigiame.co.ke/listings/1-bed-apartment-with-en-suite-in-kilimani-6612648,2026-02-17T14:52:48.881740,1 Bedrooms,3000000.0,3000000.0,3000000.0,8412945.454545455,3267419.1065292093,54.0
PigiaMe,Sale,1 Bed Apartment with En Suite in Kilimani,"KSh 3,000,000","Kilimani, Nairobi",1.0,,2026-02-17T14:52:48.885325,1 Bedrooms,3000000.0,3000000.0,3000000.0,8412945.454545455,3267419.1065292093,54.0
PigiaMe,Sale,Silver,"KSh 230,000","Westlands, Nairobi",3.0,https://www.pigiame.co.ke/listings/furnished-3-bed-apartment-with-en-suite-in-westlands-area-6612465,2026-02-17T14:52:49.140027,3 Bedrooms,230000.0,230000.0,76666.66666666667,24555245.28301887,6446241.239892184,54.0
PigiaMe,Sale,Furnished 3 Bed Apartment with En Suite in Westlands Area,"KSh 230,000","Westlands, Nairobi",3.0,,2026-02-17T14:52:49.160578,3 Bedrooms,230000.0,230000.0,76666.66666666667,24555245.28301887,6446241.239892184,54.0
PigiaMe,Sale,Silver,"KSh 7,000,000","Kileleshwa, Nairobi",1.0,https://www.pigiame.co.ke/listings/1-bed-apartment-with-en-suite-at-mandera-road-6610719,2026-02-17T14:52:49.259339,1 Bedrooms,7000000.0,7000000.0,7000000.0,11879125.0,4588141.025641026,41.0
PigiaMe,Sale,1 Bed Apartment with En Suite at Mandera Road,"KSh 7,000,000","Kileleshwa, Nairobi",1.0,,2026-02-17T14:52:49.264457,1 Bedrooms,7000000.0,7000000.0,7000000.0,11879125.0,4588141.025641026,41.0
PigiaMe,Sale,Silver,"KSh 10,780,000","Kilimani, Nairobi",2.0,https://www.pigiame.co.ke/listings/2-bed-apartment-with-en-suite-at-kirichwa-road-6616185,2026-02-17T14:52:49.338494,2 Bedrooms,10780000.0,10780000.0,5390000.0,8412945.454545455,3267419.1065292093,54.0
PigiaMe,Sale,2 Bed Apartment with En Suite at Kirichwa Road,"KSh 10,780,000","Kilimani, Nairobi",2.0,,2026-02-17T14:52:49.346293,2 Bedrooms,10780000.0,10780000.0,5390000.0,8412945.454545455,3267419.1065292093,54.0
PigiaMe,Sale,Silver,"KSh 13,000,000","Kilimani, Nairobi",4.0,https://www.pigiame.co.ke/listings/4-bed-apartment-with-en-suite-in-kilimani-6610895,2026-02-17T14:52:49.403232,4 Bedrooms,13000000.0,13000000.0,3250000.0,8412945.454545455,3267419.1065292093,54.0
PigiaMe,Sale,4 Bed Apartment with En Suite in Kilimani,"KSh 13,000,000","Kilimani, Nairobi",4.0,,2026-02-17T14:52:49.411901,4 Bedrooms,13000000.0,13000000.0,3250000.0,8412945.454545455,3267419.1065292093,54.0
PigiaMe,Sale,Silver,"KSh 9,000,000","Kileleshwa, Nairobi",3.0,https://www.pigiame.co.ke/listings/3-bed-apartment-with-en-suite-in-kileleshwa-6614355,2026-02-17T14:52:49.465778,3 Bedrooms,9000000.0,9000000.0,3000000.0,11879125.0,4588141.025641026,41.0
PigiaMe,Sale,3 Bed Apartment with En Suite in Kileleshwa,"KSh 9,000,000","Kileleshwa, Nairobi",3.0,,2026-02-17T14:52:49.470452,3 Bedrooms,9000000.0,9000000.0,3000000.0,11879125.0,4588141.025641026,41.0
PigiaMe,Sale,Silver,"KSh 3,000,000","Kileleshwa, Nairobi",1.0,https://www.pigiame.co.ke/listings/1-bed-apartment-with-en-suite-in-kileleshwa-6612859,2026-02-17T14:52:49.545937,1 Bedrooms,3000000.0,3000000.0,3000000.0,11879125.0,4588141.025641026,41.0
PigiaMe,Sale,1 Bed Apartment with En Suite in Kileleshwa,"KSh 3,000,000","Kileleshwa, Nairobi",1.0,,2026-02-17T14:52:49.550237,1 Bedrooms,3000000.0,3000000.0,3000000.0,11879125.0,4588141.025641026,41.0
PigiaMe,Sale,Silver,"KSh 6,000,000","Lavington, Nairobi",2.0,https://www.pigiame.co.ke/listings/2-bed-apartment-with-en-suite-in-lavington-6609266,2026-02-17T14:52:49.619862,2 Bedrooms,6000000.0,6000000.0,3000000.0,34062560.0,7497613.8211382115,69.0
PigiaMe,Sale,2 Bed Apartment with En Suite in Lavington,"KSh 6,000,000","Lavington, Nairobi",2.0,,2026-02-17T14:52:49.627328,2 Bedrooms,6000000.0,6000000.0,3000000.0,34062560.0,7497613.8211382115,69.0
PigiaMe,Sale,Silver,"KSh 13,500,000","Kileleshwa, Nairobi",4.0,https://www.pigiame.co.ke/listings/4-bed-apartment-with-en-suite-in-kileleshwa-6611058,2026-02-17T14:52:49.680185,4 Bedrooms,13500000.0,13500000.0,3375000.0,11879125.0,4588141.025641026,41.0
PigiaMe,Sale,4 Bed Apartment with En Suite in Kileleshwa,"KSh 13,500,000","Kileleshwa, Nairobi",4.0,,2026-02-17T14:52:49.685025,4 Bedrooms,13500000.0,13500000.0,3375000.0,11879125.0,4588141.025641026,41.0
PigiaMe,Sale,Kenya,,,,https://www.pigiame.co.ke/apartments-for-sale,2026-02-17T14:52:49.747215,Unknown,,,,,,
PigiaMe,Sale,Westlands,,,,https://www.pigiame.co.ke/apartments-for-sale/nairobi?location=westlands,2026-02-17T14:52:49.747804,Unknown,,,,,,
PigiaMe,Sale,Kilimani,,,,https://www.pigiame.co.ke/apartments-for-sale/nairobi?location=kilimani,2026-02-17T14:52:49.748056,Unknown,,,,,,
PigiaMe,Sale,Kileleshwa,,,,https://www.pigiame.co.ke/apartments-for-sale/nairobi?location=kileleshwa,2026-02-17T14:52:49.748294,Unknown,,,,,,
PigiaMe,Sale,Lavington,,,,https://www.pigiame.co.ke/apartments-for-sale/nairobi?location=lavington,2026-02-17T14:52:49.748528,Unknown,,,,,,
PigiaMe,Sale,Riverside,,,,https://www.pigiame.co.ke/apartments-for-sale/nairobi?location=riverside,2026-02-17T14:52:49.748896,Unknown,,,,,,
PigiaMe,Sale,Dagoretti,,,,https://www.pigiame.co.ke/apartments-for-sale/nairobi?location=dagoretti,2026-02-17T14:52:49.749134,Unknown,,,,,,
PigiaMe,Sale,Gigiri,,,,https://www.pigiame.co.ke/apartments-for-sale/nairobi?location=gigiri,2026-02-17T14:52:49.749367,Unknown,,,,,,
PigiaMe,Sale,Kangemi,,,,https://www.pigiame.co.ke/apartments-for-sale/nairobi?location=kangemi,2026-02-17T14:52:49.749601,Unknown,,,,,,
PigiaMe,Sale,Kasarani,,,,https://www.pigiame.co.ke/apartments-for-sale/nairobi?location=kasarani,2026-02-17T14:52:49.749873,Unknown,,,,,,
PigiaMe,Sale,Kiambu Road,,,,https://www.pigiame.co.ke/apartments-for-sale/nairobi?location=kiambu-road,2026-02-17T14:52:49.750137,Unknown,,,,,,
PigiaMe,Sale,"Kilimani, Riara Road",,,,https://www.pigiame.co.ke/apartments-for-sale/nairobi?location=kilimani-riara-road,2026-02-17T14:52:49.751897,Unknown,,,,,,
PigiaMe,Sale,Kitengela,,,,https://www.pigiame.co.ke/apartments-for-sale/nairobi?location=kitengela,2026-02-17T14:52:49.752365,Unknown,,,,,,
PigiaMe,Sale,Kitisuru,,,,https://www.pigiame.co.ke/apartments-for-sale/nairobi?location=kitisuru,2026-02-17T14:52:49.752610,Unknown,,,,,,
PigiaMe,Sale,Lang'ata,,,,https://www.pigiame.co.ke/apartments-for-sale/nairobi?location=langata,2026-02-17T14:52:49.752995,Unknown,,,,,,
PigiaMe,Sale,"Lavington, Valley Arcade",,,,https://www.pigiame.co.ke/apartments-for-sale/nairobi?location=lavington-valley-arcade,2026-02-17T14:52:49.753470,Unknown,,,,,,
PigiaMe,Sale,Loresho,,,,https://www.pigiame.co.ke/apartments-for-sale/nairobi?location=loresho,2026-02-17T14:52:49.753705,Unknown,,,,,,
PigiaMe,Sale,Lower Kabete,,,,https://www.pigiame.co.ke/apartments-for-sale/nairobi?location=lower-kabete,2026-02-17T14:52:49.753937,Unknown,,,,,,
PigiaMe,Sale,Mlolongo,,,,https://www.pigiame.co.ke/apartments-for-sale/nairobi?location=mlolongo,2026-02-17T14:52:49.754219,Unknown,,,,,,
PigiaMe,Sale,Muthaiga,,,,https://www.pigiame.co.ke/apartments-for-sale/nairobi?location=muthaiga,2026-02-17T14:52:49.754477,Unknown,,,,,,
PigiaMe,Sale,Ngong,,,,https://www.pigiame.co.ke/apartments-for-sale/nairobi?location=ngong,2026-02-17T14:52:49.754732,Unknown,,,,,,
PigiaMe,Sale,Ngong Road,,,,https://www.pigiame.co.ke/apartments-for-sale/nairobi?location=ngong-road,2026-02-17T14:52:49.754983,Unknown,,,,,,
PigiaMe,Sale,Nyari,,,,https://www.pigiame.co.ke/apartments-for-sale/nairobi?location=nyari,2026-02-17T14:52:49.755297,Unknown,,,,,,
PigiaMe,Sale,Other Nairobi,,,,https://www.pigiame.co.ke/apartments-for-sale/nairobi?location=other-nairobi,2026-02-17T14:52:49.755573,Unknown,,,,,,
PigiaMe,Sale,Parklands,,,,https://www.pigiame.co.ke/apartments-for-sale/nairobi?location=parklands,2026-02-17T14:52:49.756507,Unknown,,,,,,
PigiaMe,Sale,"Parklands, 3rd Parklands Avenue",,,,https://www.pigiame.co.ke/apartments-for-sale/nairobi?location=parklands-3rd-parklands-avenue,2026-02-17T14:52:49.758474,Unknown,,,,,,
PigiaMe,Sale,Riruta,,,,https://www.pigiame.co.ke/apartments-for-sale/nairobi?location=riruta,2026-02-17T14:52:49.760522,Unknown,,,,,,
PigiaMe,Sale,Roysambu,,,,https://www.pigiame.co.ke/apartments-for-sale/nairobi?location=roysambu,2026-02-17T14:52:49.761952,Unknown,,,,,,
PigiaMe,Sale,Ruaka,,,,https://www.pigiame.co.ke/apartments-for-sale/nairobi?location=ruaka,2026-02-17T14:52:49.762474,Unknown,,,,,,
PigiaMe,Sale,Runda,,,,https://www.pigiame.co.ke/apartments-for-sale/nairobi?location=runda,2026-02-17T14:52:49.762980,Unknown,,,,,,
PigiaMe,Sale,South C,,,,https://www.pigiame.co.ke/apartments-for-sale/nairobi?location=south-c,2026-02-17T14:52:49.763628,Unknown,,,,,,
PigiaMe,Sale,Spring Valley,,,,https://www.pigiame.co.ke/apartments-for-sale/nairobi?location=spring-valley,2026-02-17T14:52:49.764202,Unknown,,,,,,
PigiaMe,Sale,Upper Hill,,,,https://www.pigiame.co.ke/apartments-for-sale/nairobi?location=upper-hill,2026-02-17T14:52:49.764739,Unknown,,,,,,
PigiaMe,Sale,"Zimmerman, Mirema",,,,https://www.pigiame.co.ke/apartments-for-sale/nairobi?location=zimmerman-mirema,2026-02-17T14:52:49.767793,Unknown,,,,,,
PigiaMe,Sale,Serviced 3 Bed Apartment with En Suite at Kirichwa Road,"KSh 17,000,000","Kilimani, Nairobi",3.0,https://www.pigiame.co.ke/listings/serviced-3-bed-apartment-with-en-suite-at-kirichwa-road-5037572,2026-02-17T14:52:57.651990,3 Bedrooms,17000000.0,17000000.0,5666666.666666667,8412945.454545455,3267419.1065292093,54.0
PigiaMe,Sale,Serviced 3 Bed Apartment with En Suite at Kirichwa Road,"KSh 17,000,000","Kilimani, Nairobi",3.0,,2026-02-17T14:52:57.655527,3 Bedrooms,17000000.0,17000000.0,5666666.666666667,8412945.454545455,3267419.1065292093,54.0
PigiaMe,Sale,3 Bed Apartment with En Suite in Kilimani,"KSh 15,200,000","Kilimani, Nairobi",3.0,https://www.pigiame.co.ke/listings/3-bed-apartment-with-en-suite-in-kilimani-5619705,2026-02-17T14:52:57.771075,3 Bedrooms,15200000.0,15200000.0,5066666.666666667,8412945.454545455,3267419.1065292093,54.0
PigiaMe,Sale,3 Bed Apartment with En Suite in Kilimani,"KSh 15,200,000","Kilimani, Nairobi",3.0,,2026-02-17T14:52:57.780771,3 Bedrooms,15200000.0,15200000.0,5066666.666666667,8412945.454545455,3267419.1065292093,54.0
PigiaMe,Sale,3 Bed Apartment with En Suite in Lavington,"KSh 27,000,000","Lavington, Nairobi",3.0,https://www.pigiame.co.ke/listings/3-bed-apartment-with-en-suite-in-lavington-5843359,2026-02-17T14:52:57.861724,3 Bedrooms,27000000.0,27000000.0,9000000.0,34062560.0,7497613.8211382115,69.0
PigiaMe,Sale,3 Bed Apartment with En Suite in Lavington,"KSh 27,000,000","Lavington, Nairobi",3.0,,2026-02-17T14:52:57.870054,3 Bedrooms,27000000.0,27000000.0,9000000.0,34062560.0,7497613.8211382115,69.0
PigiaMe,Sale,1 Bed Apartment with En Suite in Kileleshwa,"KSh 5,800,000","Kileleshwa, Nairobi",1.0,https://www.pigiame.co.ke/listings/1-bed-apartment-with-en-suite-in-kileleshwa-5639809,2026-02-17T14:52:57.936745,1 Bedrooms,5800000.0,5800000.0,5800000.0,11879125.0,4588141.025641026,41.0
PigiaMe,Sale,1 Bed Apartment with En Suite in Kileleshwa,"KSh 5,800,000","Kileleshwa, Nairobi",1.0,,2026-02-17T14:52:57.941055,1 Bedrooms,5800000.0,5800000.0,5800000.0,11879125.0,4588141.025641026,41.0
PigiaMe,Sale,Serviced 4 Bed Apartment with En Suite at Kileleshwa,"KSh 25,000,000","Kileleshwa, Nairobi",4.0,https://www.pigiame.co.ke/listings/serviced-4-bed-apartment-with-en-suite-at-kileleshwa-4499754,2026-02-17T14:52:57.998159,4 Bedrooms,25000000.0,25000000.0,6250000.0,11879125.0,4588141.025641026,41.0
PigiaMe,Sale,Serviced 4 Bed Apartment with En Suite at Kileleshwa,"KSh 25,000,000","Kileleshwa, Nairobi",4.0,,2026-02-17T14:52:58.004664,4 Bedrooms,25000000.0,25000000.0,6250000.0,11879125.0,4588141.025641026,41.0
PigiaMe,Sale,3 Bed Apartment in Kilimani,"KSh 27,000,000","Kilimani, Nairobi",3.0,https://www.pigiame.co.ke/listings/3-bed-apartment-in-kilimani-6043342,2026-02-17T14:52:58.052173,3 Bedrooms,27000000.0,27000000.0,9000000.0,8412945.454545455,3267419.1065292093,54.0
PigiaMe,Sale,3 Bed Apartment in Kilimani,"KSh 27,000,000","Kilimani, Nairobi",3.0,,2026-02-17T14:52:58.055373,3 Bedrooms,27000000.0,27000000.0,9000000.0,8412945.454545455,3267419.1065292093,54.0
PigiaMe,Sale,3 Bed Apartment with En Suite in Kilimani,"KSh 18,000,000","Kilimani, Nairobi",3.0,https://www.pigiame.co.ke/listings/3-bed-apartment-with-en-suite-in-kilimani-5427467,2026-02-17T14:52:58.103477,3 Bedrooms,18000000.0,18000000.0,6000000.0,8412945.454545455,3267419.1065292093,54.0
PigiaMe,Sale,3 Bed Apartment with En Suite in Kilimani,"KSh 18,000,000","Kilimani, Nairobi",3.0,,2026-02-17T14:52:58.109107,3 Bedrooms,18000000.0,18000000.0,6000000.0,8412945.454545455,3267419.1065292093,54.0
PigiaMe,Sale,2 Bed Apartment with En Suite in Kileleshwa,"KSh 9,700,000","Kileleshwa, Nairobi",2.0,https://www.pigiame.co.ke/listings/2-bed-apartment-with-en-suite-in-kileleshwa-5615401,2026-02-17T14:52:58.188415,2 Bedrooms,9700000.0,9700000.0,4850000.0,11879125.0,4588141.025641026,41.0
PigiaMe,Sale,2 Bed Apartment with En Suite in Kileleshwa,"KSh 9,700,000","Kileleshwa, Nairobi",2.0,,2026-02-17T14:52:58.201223,2 Bedrooms,9700000.0,9700000.0,4850000.0,11879125.0,4588141.025641026,41.0
PigiaMe,Sale,3 Bed Apartment with En Suite in Kileleshwa,"KSh 21,000,000","Kileleshwa, Nairobi",3.0,https://www.pigiame.co.ke/listings/3-bed-apartment-with-en-suite-in-kileleshwa-5912042,2026-02-17T14:52:58.327417,3 Bedrooms,21000000.0,21000000.0,7000000.0,11879125.0,4588141.025641026,41.0
PigiaMe,Sale,3 Bed Apartment with En Suite in Kileleshwa,"KSh 21,000,000","Kileleshwa, Nairobi",3.0,,2026-02-17T14:52:58.334339,3 Bedrooms,21000000.0,21000000.0,7000000.0,11879125.0,4588141.025641026,41.0
PigiaMe,Sale,4 Bed Apartment with En Suite in Lavington,"KSh 30,000,000","Lavington, Nairobi",4.0,https://www.pigiame.co.ke/listings/4-bed-apartment-with-en-suite-in-lavington-6493861,2026-02-17T14:52:58.416926,4 Bedrooms,30000000.0,30000000.0,7500000.0,34062560.0,7497613.8211382115,69.0
PigiaMe,Sale,4 Bed Apartment with En Suite in Lavington,"KSh 30,000,000","Lavington, Nairobi",4.0,,2026-02-17T14:52:58.420351,4 Bedrooms,30000000.0,30000000.0,7500000.0,34062560.0,7497613.8211382115,69.0
PigiaMe,Sale,4 Bed Apartment with En Suite at Oloitoktok,"KSh 25,500,000","Kileleshwa, Nairobi",4.0,https://www.pigiame.co.ke/listings/4-bed-apartment-with-en-suite-at-oloitoktok-3354307,2026-02-17T14:53:07.518308,4 Bedrooms,25500000.0,25500000.0,6375000.0,11879125.0,4588141.025641026,41.0
PigiaMe,Sale,4 Bed Apartment with En Suite at Oloitoktok,"KSh 25,500,000","Kileleshwa, Nairobi",4.0,,2026-02-17T14:53:07.521532,4 Bedrooms,25500000.0,25500000.0,6375000.0,11879125.0,4588141.025641026,41.0
PigiaMe,Sale,3 Bed Apartment with En Suite in Kileleshwa,"KSh 13,000,000","Kileleshwa, Nairobi",3.0,https://www.pigiame.co.ke/listings/3-bed-apartment-with-en-suite-in-kileleshwa-5554621,2026-02-17T14:53:07.617581,3 Bedrooms,13000000.0,13000000.0,4333333.333333333,11879125.0,4588141.025641026,41.0
PigiaMe,Sale,3 Bed Apartment with En Suite in Kileleshwa,"KSh 13,000,000","Kileleshwa, Nairobi",3.0,,2026-02-17T14:53:07.627228,3 Bedrooms,13000000.0,13000000.0,4333333.333333333,11879125.0,4588141.025641026,41.0
PigiaMe,Sale,3 Bed Apartment with En Suite at Kileleshwa,"KSh 14,000,000","Kileleshwa, Nairobi",3.0,https://www.pigiame.co.ke/listings/3-bed-apartment-with-en-suite-at-kileleshwa-6043432,2026-02-17T14:53:07.682960,3 Bedrooms,14000000.0,14000000.0,4666666.666666667,11879125.0,4588141.025641026,41.0
PigiaMe,Sale,3 Bed Apartment with En Suite at Kileleshwa,"KSh 14,000,000","Kileleshwa, Nairobi",3.0,,2026-02-17T14:53:07.686336,3 Bedrooms,14000000.0,14000000.0,4666666.666666667,11879125.0,4588141.025641026,41.0
PigiaMe,Sale,2 Bed Apartment with En Suite in Kileleshwa,"KSh 10,000,000","Kileleshwa, Nairobi",2.0,https://www.pigiame.co.ke/listings/2-bed-apartment-with-en-suite-in-kileleshwa-5878241,2026-02-17T14:53:07.804288,2 Bedrooms,10000000.0,10000000.0,5000000.0,11879125.0,4588141.025641026,41.0
PigiaMe,Sale,2 Bed Apartment with En Suite in Kileleshwa,"KSh 10,000,000","Kileleshwa, Nairobi",2.0,,2026-02-17T14:53:07.813353,2 Bedrooms,10000000.0,10000000.0,5000000.0,11879125.0,4588141.025641026,41.0
PigiaMe,Sale,4 Bed Apartment with En Suite at Brookside,"KSh 36,300,000","Westlands, Nairobi",4.0,https://www.pigiame.co.ke/listings/4-bed-apartment-with-en-suite-at-brookside-6485464,2026-02-17T14:53:07.921615,4 Bedrooms,36300000.0,36300000.0,9075000.0,24555245.28301887,6446241.239892184,54.0
